ra,dec,parallax,pmra,pmdec,Gaia_G,Gaia_BP,Gaia_RP
132.82720496614647,11.822630402974745,1.1465633762064429,-11.127926639711383,-2.742093734453843,12.492557,12.803346,12.021191
132.76467881878852,11.861225180192038,1.1159981905639544,-10.75809016314897,-2.6012658759251543,16.698328,17.394485,15.88062
132.8151086611252,11.848939492176996,1.1324125709174995,-10.861669922182685,-2.685660267885666,12.771166,13.198056,12.183865
132.79126622156454,11.77136341698232,1.163338028142793,-10.715528935941837,-3.329425974439304,14.37958,14.7268715,13.8627205
132.74914800692656,11.8535026108753,1.1546786930826054,-10.933920358149539,-2.747099020568392,14.645685,15.007783,14.115881
132.78594423114305,11.769934829752874,1.1187219312607466,-10.809441574833876,-3.0972147807244053,13.283351,13.56995,12.836956
132.8199008884277,11.844159233252451,1.1340618263041007,-10.804583284723009,-3.085972617466993,13.021137,13.316854,12.562645
132.78145534418945,11.865691062059714,1.1232532472267727,-11.13031152481143,-2.9554416245494224,14.714022,15.084615,14.176814
132.80117906395006,11.772574461086279,1.177189770343793,-10.928402398616072,-2.9376746116415733,13.054901,13.360868,12.586631
132.83005654526977,11.823428603806073,1.1673580229650813,-11.123170449572397,-2.91852304245586,13.71689,14.014318,13.259542
132.80817701629928,11.858078714388666,1.1326906824392198,-10.961395564401727,-3.4138726101637746,17.45398,18.500809,16.453196
132.82095010618377,11.84623629324878,1.1663224651706463,-11.04835920837797,-3.2000205685899106,10.845772,11.387247,10.152047
132.82733319951794,11.83730654525302,1.1616505264897943,-10.929896329443999,-2.928681018566259,15.270044,15.823313,14.571344
132.80559504321192,11.861146681281866,1.1503627269383438,-11.098058500565763,-2.7875892145113923,13.129307,13.670578,12.434709
132.8291867238187,11.834918935672093,1.1486175014484674,-10.924748749944577,-2.975846557795479,12.390369,12.694798,11.925044
132.83198461278266,11.827529110720974,1.122777097574212,-10.785109228220541,-3.081699617290029,15.434878,15.876985,14.830771
132.77006290559672,11.765787924725634,1.1297534408615237,-11.180113572143135,-2.7850391802129577,13.367362,13.674554,12.895129
132.82987263744636,11.798511415909555,1.1693028487856258,-10.989821757563597,-3.1602018993989436,13.535529,13.835016,13.071354
132.8222290853847,11.783505206210943,1.1946952151594008,-10.972369498134931,-2.841932055391597,12.937614,13.223788,12.495012
132.8238507418957,11.78185656715564,1.1965425200843511,-10.823552319557194,-2.884889451185513,15.443939,16.012295,14.718127
132.72230061209459,11.815933260612363,1.1715919974337545,-10.867316815946724,-2.7554508027922875,14.969253,15.365481,14.41083
132.83380736373863,11.83978233596769,1.13939745499583,-11.03174515596189,-2.7026667738845536,13.801401,14.10154,13.340214
132.77046946681625,11.873921747812334,1.1035419930331989,-10.5172070193173,-3.2066819570468885,13.699832,13.9975,13.242434
132.7213819532105,11.829580808910784,1.129779451339704,-10.789100580590116,-2.8413569789335282,15.156463,15.572026,14.577989
132.8400304800094,11.817360873933733,1.1972278837024026,-10.941749834037864,-2.8630830825637776,14.996793,15.395066,14.428158
132.77290158633653,11.875586377131055,1.1634882161349271,-11.102134668510026,-2.850277442074253,15.414886,15.957993,14.716002
132.76241987243185,11.873798075192543,1.1233936121456085,-11.292800449611779,-2.986137898885927,14.795678,15.178434,14.248102
132.81427713738063,11.866097750303595,1.1256748700986043,-10.85770566754468,-2.8463929947071387,14.823226,15.2010975,14.279293
132.73464294508156,11.858122866449648,1.1674430580671058,-10.97677758088398,-3.2814025119760917,13.959219,14.271731,13.485371
132.82816875996772,11.855184554157473,1.158826963687591,-11.026172056298075,-2.6274121054894417,12.798285,13.232905,12.202791
132.832725670297,11.784244146597137,1.1182615860409553,-11.082894555331192,-2.627171393771722,16.013441,16.120451,15.055011
132.8421994417987,11.807751792394754,1.1691609936094862,-11.063504733290895,-3.0604091035192464,15.436183,15.915837,14.788034
132.83289299566326,11.783437016563388,1.1179582584779246,-11.660041645571285,-4.244955575270735,12.022738,12.256221,11.640588
132.72802893283128,11.852591437914667,1.149104574995496,-10.818923586896531,-2.91436136250908,13.392233,13.677438,12.947267
132.8334417346105,11.850459221012834,1.111987348360675,-10.638857598376013,-2.9158627695926995,14.146556,14.479649,13.653684
132.72147078901816,11.792819741066614,1.1836007680559986,-10.905978780073902,-3.455430791136462,13.150158,13.448856,12.684945
132.8454253721632,11.813720717979884,1.1644076200402365,-11.033650343575852,-2.8496391354890416,12.549206,12.837496,12.102559
132.8456268130823,11.820309197285223,1.1856353394322168,-10.656424678884399,-3.118113620425383,13.152652,13.391607,12.764563
132.8222911797527,11.767553359645758,1.1106803155947071,-11.10530257097232,-2.842721999003909,13.777426,14.079677,13.314447
132.7584908779304,11.755297369497915,1.1185728971922761,-10.83901269535099,-2.939073699631388,14.785978,15.164662,14.244586
132.78127078733152,11.882246851764018,1.1172560393619997,-11.092029463466428,-3.3215245888541185,13.732728,14.034762,13.266476
132.8337997855924,11.778252739493274,1.1699554087559814,-10.831786398356805,-2.602016333286855,12.624251,12.91075,12.181686
132.80283852526637,11.878444829397731,1.1771229084364088,-10.889599866003579,-2.8349680661291017,10.222875,10.768009,9.52899
132.84496547830224,11.800481666248837,1.1576240674580507,-10.965692689097807,-2.8467022804416047,10.169919,10.713588,9.476929
132.8469377922886,11.807361863587866,1.1065778094522156,-11.085430614333694,-3.6028354883888527,14.055045,14.500699,13.430955
132.84788105468462,11.818283946187028,1.1473345058209448,-11.0684059507635,-2.995010596710352,15.922245,16.451397,15.235978
132.78005588537422,11.883864558840845,1.1320137760582378,-11.03500903465228,-2.465414798744085,12.407134,12.768272,11.874251
132.76169432007003,11.881922954797222,1.1394810637498722,-11.166468713867172,-2.7109201773178158,16.334093,16.946537,15.587191
132.82003534411137,11.761571302524906,1.1697143150626779,-11.007294128844702,-2.9286796489091507,13.967261,14.32682,13.43809
132.80135614430614,11.88213020571764,1.1385067328330654,-11.030622463061741,-2.6427872181364656,15.971505,16.662075,15.154061
132.84901041231075,11.830359410314017,1.1074495819292327,-11.17116442877576,-2.81951394213323,11.241152,11.687434,10.627985
132.77419819830268,11.886304241910434,1.1618858523789548,-10.839015362331393,-2.746670368052978,14.857274,15.242156,14.306003
132.850311092646,11.806077942155428,1.1559613347905093,-11.139411248344263,-2.9031394729747797,12.679014,12.972798,12.227963
132.7325343117316,11.764867012515055,1.1997500678851774,-11.268038040378602,-2.9383738145652485,17.884417,18.91298,16.87636
132.78834572917086,11.88728107684632,1.1134655406612899,-11.112863001767314,-2.953719622755059,17.073603,17.86909,16.200783
132.8356724961179,11.771211754506856,1.1729727079209071,-11.099429816942466,-3.1177074868720718,12.782083,13.013401,12.40771
132.85150397017247,11.830684842864347,1.1538490674614794,-10.817020422873107,-3.012367445863517,14.8868475,15.263571,14.313904
132.73200070279952,11.870734183337936,1.1535896792674465,-11.319337720824436,-2.974671033704088,11.829176,12.127011,11.363302
132.8418298007512,11.778044916604935,1.1692371122511642,-11.042586041245432,-3.0324878820281342,13.048145,13.34153,12.594254
132.81012617051914,11.750932919092659,1.1855681819321515,-10.804144514662443,-2.979480218706911,12.683977,12.943379,12.236511
132.83557756304552,11.768010696262305,1.1452386369686802,-11.189329934235673,-3.225190936331199,13.042321,13.337784,12.5845175
132.83199152304246,11.869638921895687,1.1417129723773067,-11.141366496938833,-3.3194285431144994,13.745495,14.07197,13.252782
132.822807019762,11.75629552834102,1.1716350307955128,-10.91398467951322,-2.751231012245169,9.258214,9.965839,8.447231
132.84059596052379,11.861671331691054,1.135786148489855,-10.990032475689425,-2.5663872548124838,13.88508,14.224753,13.378167
132.85119731670474,11.791210220915213,1.148057043344093,-11.305285446062516,-3.1625404724034905,14.75341,15.124778,14.211747
132.84330749134082,11.858108397755396,1.1553988837847953,-10.971762351217205,-2.9579439288922376,13.148642,13.441898,12.694894
132.8552415064304,11.803761895867133,1.1659984855010577,-10.950139287162754,-2.881642833580964,13.985338,14.353739,13.454699
132.83465900484816,11.764564997160335,1.1986223583881732,-10.867625769603581,-2.967232664938089,13.010176,13.301405,12.558413
132.850440831125,11.785928282218059,1.177819697285492,-10.844587175033109,-2.837199399507414,13.319411,13.615169,12.756721
132.83980053555695,11.768381809009758,1.1829045294358238,-10.960007717685142,-2.6176088895818546,11.146684,11.678301,10.462817
132.85762241691984,11.812667685364396,1.1015407184512493,-11.173787200458285,-3.282048551879108,15.847855,16.403856,15.150593
132.8580872508589,11.819144373157416,1.1427199543664086,-11.284547345415257,-2.6676918088649884,13.090845,13.384382,12.638405
132.73421703307375,11.75438256673151,1.1150207035418402,-10.635560214347809,-3.499262041208599,15.818504,16.466442,15.045421
132.83837961665486,11.764643151338875,1.174836191439256,-11.719914909379376,-2.2317373233772706,12.110562,12.405289,11.654709
132.7885093808361,11.8942894717019,1.153007130081916,-10.76477462434156,-3.0498992404062353,16.583542,17.246048,15.800012
132.81021451545053,11.744709106603915,1.17745992529147,-11.086314674845129,-2.7049518256031853,15.467181,15.915964,14.849227
132.85846187997177,11.83208058558561,1.1176956943094722,-11.767250041634732,-3.3342416849357974,14.533395,14.906114,13.987061
132.86046098811008,11.822305410733648,1.1482388377692994,-10.752116040977233,-2.4864182536685666,13.336247,13.633525,12.878822
132.70003685406516,11.828194396713872,1.1926736526990893,-10.655321123647362,-2.6501732344576485,14.369842,14.715546,13.856938
132.73212920830196,11.882112415409331,1.1683575145395793,-10.911078477819162,-2.9261700821567405,14.834445,15.220432,14.283991
132.7066343188389,11.8545110932077,1.1229013994488715,-10.979898924393591,-3.053963088272588,15.971808,16.663055,15.170581
132.83605102065158,11.757023806753859,1.1884501850741471,-10.8227720186391,-2.1708812144793788,15.5028305,16.060444,14.797159
132.69855150188008,11.797939442900473,1.1166606019374001,-11.158271216387444,-3.077473920196346,13.46944,13.753651,13.026138
132.8339382340836,11.879991144648056,1.1344629850534564,-11.10349207367257,-3.171088218661551,13.7203045,14.016513,13.264818
132.81779657290343,11.742470236647666,1.1727584165852136,-11.02582970860762,-2.8496935078284134,13.301689,13.602995,12.836152
132.80380024159334,11.897833924286921,1.1089513563185405,-10.961844834685337,-2.8281009358968925,15.309071,15.742686,14.710083
132.84058944598144,11.877177636754924,1.1213831680840651,-11.074375348168813,-2.0525664984288654,11.133349,11.454284,10.644741
132.85328920795627,11.863702065956744,1.1775701740570803,-11.04012763466936,-2.5289798946477426,18.32361,19.451448,17.298239
132.86723116425335,11.824293743634895,1.1683850267716152,-10.523383169197444,-2.3989707883369396,12.6679325,12.921003,12.262112
132.8366395258635,11.750680669965403,1.1754835943173385,-10.595106440754252,-3.710534601091105,12.946713,13.253227,12.478689
132.86639751586537,11.836630882922345,1.1678549417500705,-11.039031028546573,-2.9722171242857707,14.234067,14.571932,13.729442
132.74850835612648,11.735563638581532,1.1325352100806463,-11.312626906544054,-2.9487575639730133,14.423698,14.837489,13.8464575
132.77393574800624,11.729701204963089,1.1338053733285154,-10.945386861200628,-2.565819073794166,13.871636,14.22303,13.354555
132.86951967073117,11.800595695400723,1.1273424033916668,-11.297816579310112,-3.2824495654134567,13.629351,13.968946,13.118443
132.84137577874628,11.885802295893395,1.123585323789394,-10.80491174626699,-2.844678758421644,15.07166,15.486084,14.496745
132.87066872744356,11.79526051009603,1.1317626512764454,-10.526656026389444,-3.0859920885066447,15.419273,15.951048,14.728755
132.80116264138996,11.90637877005004,1.165668678415313,-10.847944341203656,-2.8416075491691206,14.00437,14.324421,13.521067
132.87074596744992,11.84252187991014,1.1786681739848954,-11.006153622351537,-3.035254719334308,10.236862,10.792387,9.534445
132.73331198291802,11.897759102166257,1.1848325254011254,-11.014072587619694,-3.158759517119372,13.502274,13.793623,13.051858
132.72263104008843,11.742952668429583,1.1557208812384503,-10.961261693898813,-2.9044999520626558,13.447743,13.771416,12.960517
132.86804379291274,11.780400784910237,1.155460391758301,-11.010812473047071,-2.846187813509119,14.733531,15.202493,14.103336
132.86250050005347,11.864594294721323,1.1612934664213521,-10.910086136415888,-2.6739446183740516,10.931228,10.968402,10.845841
132.7281451731343,11.737263675667396,1.1514502733017438,-10.90848848269273,-2.8509672128024026,16.823189,17.565205,15.98899
132.81900117845774,11.904198115103897,1.1565504825451691,-10.704862106915012,-2.8825533202109552,13.402018,13.710562,12.932329
132.877319542249,11.81521125343731,1.1807642804908864,-10.756814668636482,-3.1208656247791717,13.156977,13.452969,12.663959
132.877350503302,11.820329049332091,1.1734913720701554,-10.871098243487332,-3.0603213038585775,12.542159,12.846102,12.078667
132.8778161229044,11.81457891942498,1.185162918193904,-10.987722453559078,-2.884211040993244,15.566227,15.89842,14.831392
132.8660752060696,11.862813733647961,1.1586087692878173,-10.548638376399246,-2.6943906867446845,14.422542,14.829265,13.844471
132.85629405396207,11.87744089449727,1.14643050404975,-10.672398106924422,-2.88575516255783,13.119683,13.421397,12.656186
132.8766344162963,11.834946799901468,1.1885305507644452,-10.737645632705785,-2.8444888493719405,15.435865,16.013617,14.7158785
132.8004871490072,11.911219815234764,1.1806051960977666,-10.914533810586322,-3.0126684283421206,15.055208,15.454335,14.488711
132.86096653441743,11.762029515319194,1.128767148846049,-10.18105728986134,-4.003835246441031,16.731655,17.397821,15.942239
132.87455586768024,11.788004957491042,1.1672326381545282,-11.395968267451691,-3.298903330545701,9.234212,9.923115,8.435984
132.8477308835006,11.746155219553595,1.1787170935954059,-11.297972046634602,-2.4117351380613234,17.512157,18.514297,16.493532
132.8802205325404,11.830856999607132,1.120125379291177,-10.913715762898445,-3.0505467816417036,16.10769,16.82699,15.291208
132.87479917720938,11.852503672083786,1.1614754067924695,-11.075499859769742,-3.083520661446679,13.943488,14.260462,13.463041
132.70269971563502,11.751322741169176,1.1052137396840835,-11.394099722664045,-2.325319729708699,17.884558,18.919315,16.90252
132.876708595983,11.783764162731817,1.1085106570162568,-11.14760489182444,-3.0475723314438374,17.182396,17.998962,16.298824
132.6982863852708,11.75634788375695,1.184571092370747,-10.972870069644335,-2.9560263206564548,13.770675,14.065616,13.3153305
132.69326261010053,11.871317607852488,1.1312376711239103,-11.326581052254705,-2.5852233520884966,14.771352,15.199213,14.172995
132.86996312231452,11.866647749676654,1.153299274447539,-11.027758404833849,-2.8579704339902987,12.497738,12.842087,11.990256
132.8743622880794,11.858310365801898,1.1174759203666238,-11.190023959615317,-2.577292035663022,13.17651,13.42823,12.769855
132.84065109963007,11.734733584507469,1.1456107760547898,-10.870096718020733,-2.9415295800629786,14.00755,14.349999,13.497035
132.86787429806353,11.871523661310622,1.1410040755521444,-11.152300603046722,-3.0508183111588667,12.661663,12.955882,12.208599
132.84281321108605,11.735826230673558,1.1478463359125226,-10.666111075543606,-3.032778950828125,16.039473,16.596367,15.337484
132.87629384835847,11.856157575388933,1.1883761137595963,-11.066557845710715,-2.899130014563398,14.705593,15.085048,14.158219
132.85664429836703,11.887724113339994,1.1451108119948803,-10.841225116437034,-3.1363917703658313,15.330952,15.769294,14.726457
132.87060584811644,11.870136624801109,1.1530629383351183,-10.959048655803056,-2.8862348126569737,14.762794,15.179295,14.175256
132.88576013498908,11.814459418206555,1.122584325468417,-11.177682927891727,-3.1110125342820814,11.031843,11.129699,10.845269
132.82635064638185,11.723653029684678,1.133188255371952,-11.31539360934493,-3.1058660008970516,13.27827,13.571301,12.823094
132.88567668576638,11.80669028339527,1.156051408513861,-11.162732982401828,-3.020635670047927,14.014697,14.328153,13.5367
132.83868585489884,11.904020745702166,1.1123583683305776,-11.101722348511265,-2.836618968607379,15.92281,16.478056,15.219828
132.86878960472615,11.759402860877271,1.1119559617818506,-10.876184895802922,-3.113732471705584,15.490891,16.02723,14.798805
132.7222203252625,11.727778451914373,1.1639493874068922,-10.712924993784098,-3.9757366366193923,14.216731,14.579157,13.684949
132.69854336835243,11.747613659568293,1.19102529054882,-11.073850663281348,-2.85939122221132,12.577873,12.832393,12.172637
132.69520199935351,11.882725756405424,1.1586061497234343,-10.847212866297951,-2.578082162262243,14.589741,14.988033,14.013996
132.88838980140608,11.814249844635672,1.1512501389072944,-11.559317488353678,-2.4527583022885113,12.55852,12.859772,12.093612
132.86450791425622,11.884009369521323,1.1619051932502835,-11.084471563261351,-3.021449264705321,14.019467,14.340789,13.535252
132.84638694650317,11.901384065213167,1.1616816228051514,-10.820815682028218,-2.7409374261390154,14.013014,14.3308525,13.532809
132.84158092402805,11.729193511076986,1.190975564593043,-11.027246601217621,-2.75777586047327,16.311075,16.918774,15.574337
132.88569047044473,11.844607163145648,1.1771611230855015,-10.660310192416159,-3.0426989661730897,12.182929,12.304602,11.966126
132.88293843194865,11.854615380482143,1.1551143577898344,-10.961253603828661,-3.025583350406814,13.85127,14.16859,13.367574
132.88409552060384,11.782003990516957,1.1405745194728616,-11.30376842570594,-3.21344985196814,15.925077,16.486528,15.21724
132.87226121480754,11.757667127201513,1.1971104721244714,-10.76908228401133,-2.838370929328335,12.669828,13.133375,12.048297
132.66991747450348,11.79616272342744,1.1696899848253275,-11.005732885951636,-2.932879846151657,12.700096,12.975886,12.2685175
132.70692858952987,11.733365820749187,1.1147577762637515,-10.502813333288938,-3.3006030169129104,16.086548,16.682041,15.347334
132.88394717593,11.77415924756792,1.1983536199850642,-10.635689818471157,-2.9469734782045798,15.982876,16.620945,15.213688
132.86420507379762,11.890704974736725,1.1336331819521603,-10.847552173393598,-2.9421103046705994,12.605678,12.900093,12.152141
132.74003521936353,11.920736885880977,1.1349054718010532,-10.615760205002921,-2.884665662729981,13.237873,13.526993,12.788486
132.8927809566184,11.82883833383453,1.1581733525697717,-11.00094095521229,-3.024715559370528,12.715951,12.990767,12.286219
132.8253723308156,11.715199750360565,1.1652108145702802,-10.997696905307658,-2.8229083046478696,13.132758,13.430447,12.67281
132.8801036395372,11.764057641284063,1.1496221428457618,-11.359096625267487,-3.114843924770909,12.476053,12.772129,12.02049
132.89394229148368,11.8185625284514,1.1401536357221718,-11.070341981082592,-3.139186821293615,15.193318,15.719749,14.519032
132.85904725233848,11.897760851989633,1.1845211386424317,-11.021045358810452,-2.663536525384217,10.205753,10.7436075,9.516186
132.8409452969852,11.721588315349422,1.1321132925613555,-11.01293650027175,-2.766215817611533,14.33254,14.667156,13.835148
132.68207227817248,11.757405528893674,1.106723409490982,-10.476624290474893,-3.0033763827132356,16.1534,16.724268,15.435142
132.82159618308165,11.71017268679667,1.1994518948509252,-11.147954377450043,-2.8555423637559256,14.357657,14.716023,13.830014
132.70729070042316,11.906764677711687,1.172104512108807,-11.532665600560883,-2.411724681326721,13.862936,14.169102,13.394632
132.89268700719853,11.848460302513542,1.1072005613942684,-10.674032914255648,-2.6592580671758217,13.5574465,13.839067,13.1152315
132.89211901247182,11.782151180709594,1.1428496755807436,-10.751235624050217,-3.0742962479772222,14.028581,14.344998,13.549036
132.6772350941831,11.874224322061757,1.1238336572976202,-11.07961067285574,-2.6845449331382367,16.429888,17.047976,15.677672
132.89293114779957,11.852903646602671,1.1661036323714533,-10.599170365839893,-2.7670431843476946,10.87859,10.996631,10.656403
132.89927206176378,11.814308747137101,1.1516329474587597,-11.094732820676093,-2.92446808839029,13.462918,13.759935,13.0065155
132.8903009702184,11.771142008723615,1.1269149169449653,-10.726683242967066,-2.946753568628443,17.483412,18.393568,16.571665
132.88893534634798,11.766579373644515,1.1916506765624693,-11.09125932295968,-2.364582356290815,14.979486,15.391625,14.401373
132.88224816424093,11.752436636335808,1.121547336557403,-10.749407988609626,-2.8656558650909343,15.260983,15.694745,14.661796
132.90026413767293,11.796390371730176,1.1675831516078405,-10.95766710000601,-2.701891933305627,14.304262,14.64014,13.803463
132.75541795747603,11.699663661408358,1.1365886963493819,-11.000922218704938,-2.813512135442598,13.357633,13.639998,12.914842
132.66202511094664,11.782114005421528,1.163168954545169,-11.055457375180971,-2.935259114914743,15.181992,15.669201,14.528713
132.87993579554507,11.888320878491179,1.1504785003477478,-10.752222471218273,-2.9912253092153875,13.567353,13.868017,13.105061
132.67120494919823,11.759231148511955,1.1401616177292155,-10.834784011134794,-3.041040421228866,18.191492,19.383915,17.114677
132.90301474710134,11.833065379693403,1.1050168184801783,-11.047598424370253,-2.872101270977928,15.30027,15.736032,14.698731
132.8527700034123,11.718387609508406,1.1062622113370486,-10.920428440337332,-1.9424237878502832,14.491202,14.882098,13.928776
132.8830724393302,11.88658613865033,1.1599406816400124,-11.068959465113068,-3.110246742822287,12.938089,13.228318,12.490938
132.8279619457319,11.930467749019583,1.1423449412242836,-10.86571156811058,-3.040785647484361,13.979341,14.292358,13.506415
132.756632930338,11.937858305556851,1.1524610466438383,-10.99471132682751,-3.0223585381857387,14.743149,15.124922,14.196142
132.66066507450043,11.776786753817767,1.1599191007904215,-10.997338311994312,-2.785510195005002,15.228779,15.655323,14.630065
132.70041475145578,11.913238056840607,1.1281623824642129,-10.867065693412952,-2.9609140656732618,13.95246,14.268078,13.474898
132.77690926370232,11.692732870373403,1.1943369814690792,-10.598249120901352,-2.7936113437723478,17.669428,18.767822,16.662138
132.89999250235624,11.775989013779908,1.146439920421915,-11.094550010354126,-2.6304655884441046,12.513201,12.871524,11.988874
132.9058083722677,11.834794012600288,1.1779633520914006,-11.297739293957925,-3.1202253359037333,12.437181,12.738634,11.976907
132.6527469052105,11.815353750957756,1.103726297596693,-11.458628782118428,-2.942930879673515,12.900631,13.209597,12.431833
132.65329711142974,11.801422748001595,1.1142478864025975,-10.699993955939565,-2.961622406243981,18.36421,19.280363,17.284899
132.69307431468172,11.90861761695279,1.1389694984527998,-10.934367109692776,-2.802300642106947,13.475734,13.800296,12.987932
132.65341528079142,11.800210349866036,1.1433256724345688,-10.915605477009322,-2.9527818602254436,14.457218,14.875525,13.872722
132.87248424685583,11.903866301242159,1.1048762648496964,-10.76953785720097,-2.7566059423430302,12.686858,12.989913,12.225514
132.88290550282431,11.892454005794992,1.1653892762379836,-11.077753510098706,-3.088899486384015,15.21319,15.647864,14.617261
132.87549486282987,11.730511618992649,1.138710628995105,-11.12911073114846,-2.8893202276298915,12.992477,13.288063,12.532977
132.9051594687394,11.782137561557409,1.1426469907698855,-11.203190475984517,-3.0408304489035083,13.848256,14.174267,13.359042
132.7111608393804,11.925385599611724,1.1961701571160923,-10.893532511074225,-2.961345777766219,15.87026,16.393835,15.190593
132.88480426660172,11.739472847045064,1.1072771795154928,-11.000217403691472,-2.9400829178272057,17.251703,18.096827,16.374628
132.69094495660391,11.91162192436606,1.1188156222898,-11.002634986231229,-2.7994422766737457,16.292366,17.000862,15.475383
132.87958956797854,11.7328114290413,1.1340564643745386,-10.75501640033291,-2.9701164913628997,17.032236,17.805647,16.195011
132.90764848085288,11.849179731498772,1.1352754639503018,-10.754495806335168,-2.8386059575496683,13.323231,13.613754,12.869064
132.69199810714824,11.718959347259792,1.1260384683463016,-11.078118753156893,-2.742081932598328,12.97168,13.263647,12.520466
132.69631483564376,11.71521686090605,1.1857161936991911,-11.203412519417252,-3.0815861755779146,14.006294,14.32014,13.532119
132.74677231164677,11.943561772184363,1.1962631901262595,-11.02962494675084,-2.7174879477827725,13.085291,13.382932,12.623489
132.74966133572866,11.944323758475141,1.1103223219949434,-10.914684885643545,-3.081921027328147,15.43461,15.882761,14.81224
132.88680874936665,11.895752716701214,1.1225773454197885,-10.758493431663156,-3.1052024285929374,14.96619,15.364067,14.398642
132.91266321981394,11.798712202154752,1.1531446485802408,-10.788181690663542,-3.0962831572234144,13.555792,13.884696,13.061352
132.91341313065172,11.834389287204552,1.1954023448326823,-11.010030626412206,-3.1546867036372594,12.105291,12.394946,11.656719
132.7305037700773,11.694378651261758,1.1189767817141931,-10.056577383623136,-3.2813400714946064,17.226446,18.03737,16.36239
132.91364071106884,11.79536949987665,1.1156850678286436,-10.655290228187708,-2.680152541894994,16.762136,17.473774,15.951523
132.65908748085454,11.756139997871035,1.1202014609928008,-11.03237060746562,-3.0297417961670794,16.767925,17.493294,15.952384
132.7880497367292,11.950087185911395,1.117628079696173,-10.81329406984865,-3.14178584962704,14.3914585,14.730494,13.885924
132.8096958733922,11.685882883389542,1.1387601234987006,-10.896987342808853,-2.891072872843097,14.329582,14.658145,13.837925
132.72659575297266,11.941396877125381,1.1235082277517145,-10.764558027950004,-3.09607298941626,12.633916,12.918714,12.192529
132.80405067046604,11.950244644503293,1.1756988028085855,-11.265042153183439,-2.8771006793665697,14.285123,14.623916,13.782375
