initial_mass,Gaia_G,Gaia_BP,Gaia_RP
0.9768309250558773,4.982063,5.311258,4.488541
0.9881500015410196,4.917337,5.240169,4.430588
1.0008447149923454,4.845962,5.161986,4.36654
1.010336952105133,4.793582,5.104763,4.31945
1.0194955873330196,4.743106,5.049662,4.274087
1.0260350073734614,4.707649,5.011035,4.242168
1.0327866701227368,4.671115,4.971258,4.209272
1.0392415285427963,4.636223,4.933281,4.177852
1.0472241345502493,4.593792,4.887184,4.139556
1.0564271506041216,4.544965,4.834159,4.095464
1.0661832329573855,4.494103,4.778965,4.049477
1.0764469302452335,4.44115,4.721526,4.001548
1.0866668374306374,4.388423,4.664375,3.95383
1.0968515058788764,4.335857,4.607473,3.90629
1.1113274441272838,4.262761,4.528478,3.840178
1.1243559972446648,4.197733,4.458292,3.781369
1.1323954608438032,4.158088,4.415531,3.745509
1.141147132131868,4.115033,4.369112,3.706556
1.1536111923147752,4.054809,4.304199,3.652046
1.1674002234906682,3.988917,4.233179,3.592393
1.1815816615572852,3.922004,4.161094,3.53184
1.2153815322798889,3.766997,3.994225,3.39177
1.2330010727315612,3.688217,3.909514,3.320698
1.2620774653299458,3.559923,3.771909,3.204941
1.2867420830544865,3.452634,3.656965,3.108137
1.3044001623589625,3.377704,3.576681,3.040589
1.3228204796279364,3.301528,3.495046,2.972028
1.3400294294645154,3.231619,3.420133,2.909244
1.3536329467851445,3.177794,3.362464,2.860991
1.3679996720212366,3.121868,3.302569,2.810903
1.3848556600218478,3.057345,3.233481,2.75317
1.4047836178273336,2.982897,3.153735,2.686673
1.4232113003317746,2.915758,3.081866,2.626657
1.4368374859042732,2.867118,3.029789,2.583181
1.4518518398193807,2.814467,2.973363,2.536189
1.468580462005862,2.756868,2.911646,2.484771
1.4868573453087914,2.695226,2.845654,2.429703
1.5261730518791703,2.566591,2.708652,2.313968
1.543489193829268,2.51131,2.650239,2.263649
1.5585258087656713,2.463737,2.600105,2.220192
1.5785184754403139,2.400897,2.534044,2.162586
1.5938531610673206,2.353359,2.484362,2.118562
1.6110463438923528,2.299901,2.428411,2.069206
1.6320531321859177,2.234835,2.360494,2.00885
1.649722678228907,2.18038,2.303911,1.957916
1.6657935903112548,2.131257,2.253131,1.911533
1.6843764190471215,2.073837,2.193973,1.856982
1.7015036669205839,2.021222,2.139945,1.806695
1.718469507252472,1.969104,2.086464,1.756818
1.7355564547366298,1.916513,2.032543,1.706414
1.7549428796903597,1.856929,1.971767,1.648783
1.7748275217941725,1.796314,1.910296,1.589557
1.7829661756352482,1.770982,1.884554,1.564901
1.7897958731503114,1.750037,1.863276,1.544514
1.7966503923330661,1.728934,1.841893,1.523876
1.8046561309869897,1.704209,1.816816,1.499738
1.813706892729639,1.676153,1.788368,1.472337
1.8224867087725751,1.649024,1.761051,1.445519
1.8307087268889477,1.62424,1.736429,1.420463
1.8388354179359319,1.59956,1.711989,1.395379
1.8453724788068269,1.579605,1.692215,1.375119
1.851657554560507,1.560045,1.672835,1.355258
1.8578954038279802,1.540952,1.654041,1.335662
1.8654036612390412,1.518182,1.631749,1.312096
1.8734600640741668,1.493774,1.607963,1.286648
1.881338788085571,1.469887,1.584825,1.261516
1.8890681030398055,1.446148,1.561921,1.236386
1.8965812543706666,1.423213,1.539971,1.211816
1.9038908736215774,1.400761,1.518623,1.187533
1.9110279346385597,1.378759,1.497828,1.163532
1.9179532933536687,1.357441,1.477845,1.140011
