ra,dec,parallax,pmra,pmdec,Gaia_G,Gaia_BP,Gaia_RP
119.65954718451128,-60.92049677889989,2.4438284449344563,-4.77136298437156,11.640795129078292,18.13799,19.569675,16.94933
119.45534752687567,-60.847311212171824,2.4120980244462698,-5.0637745153450595,11.82792679382403,16.960318,18.133133,15.90011
119.52906865089224,-60.80641247570848,2.383240739595091,-5.283155243386708,10.909442195213853,16.503284,17.695665,15.379047
119.61366016855828,-60.80200305564636,2.4258457390433295,-4.976007624095694,11.987915250478427,8.540336,8.56069,8.459362
119.63608164187227,-60.92850828381777,2.4552892542494353,-4.3657155364833375,10.935271141376944,17.359585,18.802069,16.109905
119.44610553378702,-60.86074033102354,2.417718520238652,-5.07387769850806,11.024011765908567,15.879161,16.740057,14.976087
119.5536254288328,-60.801285652373636,2.4490327226502524,-5.161203993792055,11.440648675093362,7.179006,7.2135816,7.059674
119.70016278212839,-60.903931203583376,2.418274166212516,-4.450225050748446,11.918023950055716,13.896784,14.3802,13.248424
119.48374817076653,-60.916354933501815,2.445109089252011,-4.577580578727247,11.12411355852436,14.11171,14.61526,13.446513
119.66237809884223,-60.80643494258446,2.395526935139378,-4.326067500869834,10.768781450143445,16.249506,17.200682,15.284065
119.68020787894228,-60.92376439672543,2.4181456504218777,-4.5101851130174415,11.55983627198209,13.6022005,14.054351,12.9701185
119.71058643583468,-60.82441134675175,2.470709046499822,-4.6610034288435,11.225734022339331,5.805288,5.74743,5.8482103
119.48080108631278,-60.80750039952563,2.4656695923788194,-4.764166211448437,12.302852068308123,12.67729,13.079445,12.095347
119.52183579191846,-60.794473925043654,2.4081594406806466,-4.4264652457093625,11.508679418166697,11.829331,12.116542,11.374028
119.72330208710532,-60.90666601608784,2.444598549421801,-4.233666425003383,10.467085000329543,16.004044,17.092503,14.960151
119.6976440017668,-60.92338555484394,2.41315969963115,-4.796132833728759,11.869413944320742,14.517138,15.068917,13.808656
119.43898659964556,-60.90461780852519,2.346300031802494,-4.833130787435468,11.446778416026419,17.758211,19.134954,16.61638
119.70271840852327,-60.92349824089963,2.4338891848757727,-4.826272721095026,11.582257006996043,11.830579,12.107253,11.389418
119.71211969436149,-60.918484417738945,2.435711523802983,-4.589886257859285,11.35825938257362,11.143175,11.343302,10.80263
119.71798090492102,-60.81800566174637,2.4047049284764497,-4.420504449498732,10.570825278291446,16.280266,17.258383,15.307589
119.45069988493906,-60.81574640480514,2.4116975107608463,-4.03942093313364,11.701288515620885,9.574029,9.623801,9.455727
119.4164847705682,-60.85097056654718,2.391755210397666,-4.724436918608644,11.129968701105561,18.750313,20.48976,17.515476
119.68395374462497,-60.93359118100711,2.442432856336155,-4.538637133933762,10.837095806704681,14.200508,14.70867,13.534414
119.43130117937326,-60.829392609995026,2.4518166544540967,-5.496873536248362,11.204788994261563,17.43417,18.69454,16.27025
119.41260445253127,-60.86740737377949,2.3149742242943483,-4.135775943064127,11.795712131018535,18.473774,20.077677,17.240208
119.5695990133021,-60.78082045958506,2.401779916617582,-3.649634493802548,10.07682729405449,14.785611,15.42052,14.014282
119.59788448289916,-60.78041648344747,2.4314070413156266,-4.144034304622405,11.678787867945553,14.477038,15.028566,13.772086
119.40986936906121,-60.89045929058359,2.418937147239139,-4.125092725718248,11.133685129472239,11.146848,11.34653,10.803937
119.44196469897649,-60.81091886928286,2.354036080498477,-3.939004800976688,12.009500840136862,11.0465145,11.252808,10.681317
119.53351646221347,-60.78049741785154,2.4410105548682033,-3.9935518899326308,12.739856242876618,8.373549,8.391051,8.2932
119.62688791505992,-60.955253932538845,2.4686714432968335,-4.881678909674434,11.002543045501,10.340058,10.431253,10.163384
119.63144815559514,-60.77926790385806,2.429286285234673,-4.536315355686829,11.32148927078111,17.741293,19.10777,16.58409
119.49712357696961,-60.94813499805427,2.401798386443485,-4.930354370043361,10.62126755188296,12.460078,12.820688,11.916546
119.40614776676925,-60.89778804732338,2.4172187876616213,-4.903590448728704,11.223463160870887,10.807093,10.960185,10.538759
119.6488120457536,-60.78119830045127,2.429173434801485,-4.889777676103288,11.040546578238493,13.030127,13.411708,12.475255
119.70357522590655,-60.79624321677007,2.3713937351948404,-4.887354701039543,11.70107470295648,17.44948,18.729591,16.299816
119.43837368732362,-60.926412895820796,2.45661052987961,-4.460312493518473,11.199592279683712,6.833875,6.832355,6.7840247
119.50993004109243,-60.77975977198711,2.438184005307397,-5.791052797623104,11.19492744299032,11.891122,12.223872,11.387651
119.62739512472568,-60.77491236918286,2.4484243328582,-5.644553042026808,11.650373621936854,11.544109,11.804975,11.117128
119.4077231555694,-60.908855897416004,2.381351277036445,-3.111731128397213,12.548751887157206,8.76762,8.80416,8.662845
119.77820586259455,-60.86473428219833,2.40226944158218,-4.8425031128910625,11.29331165798621,15.407688,16.151838,14.576759
119.44958587043864,-60.93692534689554,2.431284660038202,-4.832193929980821,10.60865702195982,13.606492,14.046304,13.005229
119.58665786785723,-60.77160216163047,2.3729507793453903,-5.351653535179521,10.801695854059686,17.726149,19.0041,16.568012
119.75932082509581,-60.82419301559346,2.425770538680253,-3.7961253912042503,11.721623449334304,18.49295,20.043768,17.291172
119.73125662605925,-60.933156297830706,2.360751325477302,-5.346292794299757,11.145127084862976,16.533504,17.578367,15.520902
119.43789527680609,-60.7980074008344,2.397176156332663,-4.595998363389722,11.07683705720069,11.598381,11.871117,11.158836
119.65435414466603,-60.774520719585375,2.460780777552918,-3.9043146139561675,11.435123398678776,14.841998,15.460233,14.081743
119.43843098351503,-60.93877140318403,2.4885981667084063,-4.362998934520627,11.397096146676766,11.26065,11.506428,10.853737
119.65049561975536,-60.77169853834846,2.3930619186090585,-5.032893527775233,11.531624595138757,17.99952,19.259804,16.812681
119.62800837793351,-60.766905360379,2.4209185775308124,-4.532745026861164,11.162332950069517,13.6692095,14.218909,12.966171
119.78992994318482,-60.84761879186809,2.444652720101207,-5.107085435836422,10.715955558309773,16.642092,17.716043,15.601807
119.63416441966882,-60.76687086416138,2.4418792268667855,-4.7733485736480965,11.838420829102056,14.406035,14.966437,13.681571
119.65594552711516,-60.769353345751355,2.411810464483425,-3.8389523186923125,11.233744273303985,14.615646,15.198101,13.882164
119.36842530097732,-60.858122297636086,2.472973562126268,-4.574480490236007,11.6457067002763,13.201947,13.608355,12.620137
119.56886717937772,-60.973376529393384,2.393407112561101,-3.987279545544908,10.99167664666055,17.706528,19.26591,16.524147
119.73491015937778,-60.789650566295464,2.481696665623425,-4.83158803479032,11.168119449305996,16.446419,17.441164,15.442573
119.37234245858352,-60.83616180608812,2.4084778683367154,-3.5696824017108626,11.181370986999061,13.449143,13.886227,12.81577
119.36862469794312,-60.839957623774275,2.480680917581566,-3.0702789183999513,11.488031568960432,9.88196,9.988641,9.666213
119.74250596882798,-60.94238853176169,2.4557622225071905,-4.639131271202737,11.887889671163082,16.001173,16.899834,15.067552
119.43956655789623,-60.7840055144274,2.438814878412005,-4.421179458176319,11.287117379841684,10.562489,10.702332,10.305491
119.40028247906976,-60.80348263342206,2.4264681545608298,-4.500698036883598,11.043929957214994,13.520439,13.956472,12.917587
119.63352715021954,-60.97404305730289,2.4177618270717605,-5.009889612284512,11.08686922597684,15.620096,16.41339,14.748843
119.55787461495552,-60.75667563337573,2.404283291361529,-3.7417809339560026,11.03026193492606,14.300596,14.840746,13.584843
119.35734381124527,-60.85033599524905,2.4044532902532065,-4.064253703040559,11.177567188325744,18.186287,19.706087,16.992056
119.76135024315225,-60.79689480519567,2.4987769511653615,-4.435714040156059,11.479337288974694,10.714917,10.857722,10.456225
119.52911327118221,-60.97555781553724,2.3849233709147697,-5.136821768380661,11.492740098250925,18.374855,20.027761,17.148266
119.8140272501126,-60.86805763669059,2.4347869650262317,-3.7473085866191056,12.410519714703216,9.92085,9.9888935,9.776542
119.56135179819776,-60.7549370665545,2.397328497957476,-4.744989573029025,10.868465749058313,10.075512,10.146362,9.927991
119.57504409318435,-60.75420457805277,2.4666146810511473,-5.187352687020318,10.888854821989291,11.292623,11.586288,10.829814
119.59004478672415,-60.98058788664419,2.4475212383307356,-4.52439570095771,12.524973639484509,14.294359,14.952803,13.510774
119.61186328573476,-60.75280093955845,2.389638817953972,-4.898900872733146,11.425923314888346,15.220134,15.917216,14.4013815
119.79770528353863,-60.81818859784836,2.4238432495527094,-4.329015719649154,11.762222238698067,14.340733,14.87538,13.65498
119.68395350871417,-60.76035795854618,2.5103691298531423,-4.6131541072693665,11.687408717253824,16.863,18.067102,15.772264
119.66267696773733,-60.755997580658025,2.4171652312206113,-5.053437235068193,11.080651351102656,13.994552,14.4758835,13.340391
119.4088988943835,-60.94891667452669,2.3996400723863145,-4.375318486210655,11.252671994706295,11.080141,11.263958,10.758668
119.77089102234298,-60.943307494718724,2.4036103260853485,-4.50064946401129,11.531466326354739,11.419495,11.655956,11.025142
119.48848877531117,-60.75724328591528,2.456324690152462,-4.731057789087825,11.649141966292582,9.374124,9.421654,9.260759
119.52205708500698,-60.75087498371979,2.4575601827947713,-4.262758320309153,11.748467375129326,12.532483,12.871198,12.019165
119.7876921568896,-60.79913403402331,2.4400879626417034,-4.82626511439098,11.429194903877054,18.24327,20.016144,16.963703
119.34129772250562,-60.8950426261429,2.4442266381799382,-4.030727771038981,11.277364008810451,13.28087,13.696047,12.695606
119.41590794602116,-60.77753129936565,2.421735580223817,-4.925230793690372,12.36014825893377,15.077423,15.879643,14.196712
119.34651406134775,-60.827311334038484,2.448008344082724,-4.141780697086035,10.694146950875153,11.172894,11.466897,10.708168
119.57157088242148,-60.743510766093344,2.450514416690977,-4.830474248736545,10.844274488642785,17.625359,18.93619,16.49427
119.53682732225303,-60.74445455156565,2.413111095904885,-5.095319694341954,11.647448738477342,12.07796,12.378001,11.607074
119.36137914119107,-60.9303477520727,2.4528089187416438,-4.746104246870644,11.10183323227206,15.78448,16.604923,14.898694
119.63974596307224,-60.744682004978294,2.4011165405538635,-4.219806205190466,11.188854403372057,16.614937,17.681326,15.601522
119.47709390231331,-60.75222947990391,2.4209360015595167,-4.886003572261282,11.431243615793877,13.576303,14.01838,12.960161
119.56367376810721,-60.99255523816224,2.4333965604175805,-4.36197745602864,11.259588217563739,17.327078,18.578371,16.201923
119.37830412581539,-60.789032732014796,2.369785677376034,-4.762213801675894,11.482922725298256,16.57988,17.694387,15.539389
119.530940768756,-60.74255590369205,2.3908894932973164,-4.572808222332903,11.272696331038619,15.462343,16.207314,14.621664
119.58805712608412,-60.73992802956569,2.3538773888078044,-5.371231736552918,11.417524192678755,19.052685,20.672861,17.76433
119.82478777258926,-60.816749140414935,2.4320285080216952,-4.371668205811296,11.642504497194004,13.494839,13.915475,12.902714
119.46623247518465,-60.7517127416077,2.4357293166001157,-4.940447438869897,10.590546680457269,10.834144,10.991982,10.551894
119.53948476591434,-60.99471254808292,2.389198836243117,-4.65144297608278,11.802756425959378,15.203312,15.900035,14.395516
119.78669196508497,-60.95067199422282,2.384598733985745,-4.5576065252371585,11.26649287338434,16.476284,17.499262,15.476426
119.60885880106117,-60.73705715728533,2.4168463929014306,-5.042347795627938,11.62050985414401,14.439148,14.982536,13.745626
119.34702341946446,-60.93106228716459,2.462533705780235,-4.633410500355522,11.384580287296803,11.460878,11.714471,11.043511
119.63575846786836,-60.99603408398573,2.4599158512436405,-4.685741591707747,11.650333004631703,16.111994,17.022697,15.168167
119.85300589398408,-60.88439277013711,2.340577006643028,-5.435210069943271,11.450420981443559,18.593437,20.234613,17.359472
119.33250750510237,-60.812811369744026,2.368252781977649,-4.206186805461929,11.080170994681316,9.252548,9.312432,9.107737
119.55993241355418,-61.000189409038896,2.440724122715751,-5.545150340304403,11.105227956833502,16.959044,18.172441,15.878851
119.838690266643,-60.81561751997507,2.365648163274585,-3.940528500958723,10.627911725712494,9.062435,9.076555,9.0026865
119.33661004182851,-60.92865757690637,2.355459375289365,-4.802638589468306,11.289339897002352,16.55943,17.607487,15.537556
119.8159037211093,-60.79290084623385,2.497065917991751,-4.288187288365231,11.871418343134348,15.540642,16.499922,14.561362
119.42998877657159,-60.75279784452422,2.4254356484343167,-3.8552498608363415,10.641083228884247,18.409893,20.03809,17.190613
119.48901898798464,-60.73777644550098,2.5327354239394864,-4.006839688230487,10.815733370409166,9.837578,9.937938,9.633634
119.55629060804799,-61.00554709298226,2.316052443273629,-5.5312432971175785,11.760741475817776,19.022358,21.077347,17.723543
119.58302912795936,-60.72781228197672,2.389456777270264,-5.131918970374608,11.106238882487979,15.075455,15.740305,14.28898
119.62801312907821,-60.7290128423191,2.4385200919057337,-5.025170300239224,11.658095971807574,8.768279,8.768892,8.723788
119.35500875835672,-60.77975872511427,2.4586712461236355,-4.578126276936435,11.07814631363792,12.912816,13.294492,12.367316
119.29509898975205,-60.84721819304492,2.462147976277597,-4.626897242350428,10.940138720284402,12.787607,13.155651,12.245335
119.29548840012129,-60.88889013957103,2.4268561656390615,-4.704035491886,11.5369748001081,9.437087,9.475272,9.334896
119.37184329041301,-60.76891633096582,2.4768630262254865,-4.928620085271885,10.926221225717235,17.14791,18.431404,16.033312
119.81198523344214,-60.958664824377905,2.3331242791694473,-3.467500481670993,12.218700426141236,16.853773,17.94938,15.759599
119.75513467774886,-60.748866036313906,2.418781785218482,-4.444128462087635,10.789127270874582,16.838402,17.964535,15.798302
119.30411496953275,-60.921016794909384,2.5330611131099485,-5.258586088579474,11.326363394734813,17.446438,18.865957,16.346956
119.85872294286798,-60.80940215722857,2.450882816129679,-4.764087229399979,10.853313831947572,14.528982,15.100016,13.815579
119.59244047083715,-60.71981389708669,2.4104381128208403,-5.016556457880861,10.611244977910488,18.668804,20.032885,17.472075
119.29502065878128,-60.81851340618138,2.40677619806931,-4.381444642594929,10.906339737045135,17.371393,18.638348,16.27023
119.42793357482601,-60.73903182154332,2.455532772594197,-4.44511697586119,11.910197951784834,12.512812,12.850969,11.996499
119.3364424097233,-60.77894916580286,2.4178245673729917,-4.103150489180182,11.959138178784627,13.93031,14.418977,13.279775
119.47544814836505,-61.008509284664314,2.4587608554215525,-4.7699010542930305,11.154978154443704,14.445545,15.012523,13.729096
119.6637458033777,-60.72133854158312,2.3242472972133417,-4.984310267876556,11.541027141127248,17.522419,18.714565,16.376785
119.31772554506487,-60.78704949896928,2.4051628248220207,-4.6222906129420265,11.164310176706804,11.913358,12.20215,11.450743
119.3586882057625,-60.761082122005064,2.400074218763252,-5.130850285921856,10.2014261986877,15.419709,16.17191,14.564033
119.46720203863696,-61.00875298489236,2.4444254109449113,-4.468005523500083,11.551574859924008,14.083091,14.582938,13.425701
119.83976620614622,-60.77920962012056,2.4595347023646217,-4.203565214262432,10.742978741310505,14.16789,14.68252,13.493885
119.48114156720673,-60.72235280997552,2.541874659260056,-3.9744172691343795,11.021571954893322,13.723748,14.2045355,13.077425
119.29620338224078,-60.804273991642766,2.416435254116839,-4.803738545936399,12.011580071662467,14.312227,14.8508,13.617115
119.75228040910925,-60.736206480590965,2.3663287745651225,-5.196427742771247,11.173270191850069,18.463604,20.259031,17.18257
119.28356260802063,-60.9196701903273,2.36854747156246,-5.11176536272168,11.14660830735179,18.762947,20.418547,17.495039
119.33799177998148,-60.767453594796805,2.4565546070205166,-3.939341338711479,10.955099050456896,7.691256,7.709156,7.6078486
119.43960714995822,-61.00635557398099,2.417811587857787,-4.412565268326832,11.908624673609994,14.409089,14.960393,13.709392
119.77076023939046,-60.74079626912979,2.488029565353047,-5.605314107973258,11.153089464540566,16.773836,17.875982,15.734914
119.88372239008346,-60.812458744262585,2.449816133563672,-4.486106074185033,11.143897685208188,13.615188,14.090879,12.955131
119.26190353950724,-60.86154491978151,2.5482376325123495,-4.110539933694072,11.145993857816855,18.0519,19.896168,16.796616
119.8787349131554,-60.93018289457917,2.394371962997419,-5.030598280543945,11.319103795744423,18.465746,20.049448,17.273764
119.2890418620783,-60.800711729209546,2.462497591870031,-4.717946733479511,12.173296042438876,12.302432,12.628068,11.805204
119.28996326802057,-60.93516376795366,2.3294157297244555,-4.231047999638072,11.71570184005946,17.022394,18.184265,15.954375
119.38225451160689,-60.991505369363054,2.507206478189077,-4.657939573573024,10.937659010648046,10.805323,10.98231,10.493112
119.4630645601827,-60.720041933373054,2.322579769080483,-4.377312537901674,11.320267635339253,17.731865,18.897457,16.544434
119.45606231506441,-60.7212192566918,2.4373676503618973,-4.596438488740901,11.320457095513593,9.655917,9.6902685,9.565788
119.41198545463169,-60.73131628863235,2.37952665929329,-3.740264384490487,11.283820758399722,14.882926,15.507622,14.127458
119.2552813070848,-60.868315460191454,2.3475211453286806,-4.509650784286601,10.562840517263808,16.225222,17.180964,15.265925
119.83889890565378,-60.767397949421444,2.546720219243311,-4.335236117702886,11.144200734417907,12.189696,12.497707,11.709162
119.42107188813608,-60.72733608520809,2.4532371967814672,-4.74065907283128,11.135707438978281,10.163523,10.235514,10.0142355
119.89828828172398,-60.81898410354692,2.315970283292215,-4.765196362371765,10.632479761009035,17.934324,19.318611,16.749937
119.83150859916682,-60.975555316132024,2.3772947986885176,-4.176265530934089,11.793174006601557,10.794116,10.934641,10.538441
119.82481838068725,-60.75519984886172,2.446516136836812,-5.035409075414043,12.092521689709027,16.689053,17.919992,15.565997
119.48391156047431,-60.71072552822457,2.3827100560597283,-4.77648822045694,10.818024415000224,16.436756,17.451164,15.440981
119.43920469148011,-60.71849137033032,2.5361047411965085,-4.052957591687882,10.622884714383906,18.354277,19.953644,17.154486
119.55307898482307,-61.031018250626,2.4552535129528765,-4.818178204944523,11.581626481683267,13.244049,13.728931,12.597198
119.24813863471428,-60.8323648352606,2.4003514936238664,-4.598824222440721,11.17693271219887,15.987131,16.881058,15.044758
119.35156639099006,-60.74383611170555,2.4350156283767013,-4.777153001002841,11.774528862627065,19.058018,20.728718,17.794104
119.58270095118439,-60.699441846326586,2.4460596115989404,-4.901622844583291,12.626151109126589,12.185981,12.501694,11.695921
119.73974315857727,-60.71688338415201,2.4311894533246448,-5.128715455337308,11.27927441540768,14.610383,15.202678,13.870125
119.92637871649272,-60.8410622737151,2.419804018774222,-4.941901434429675,11.222883915384223,15.711231,16.52385,14.826964
119.89039415802725,-60.786216966835056,2.4310223515461002,-4.620679367604287,11.55802042401757,18.990944,20.863308,17.690037
119.39998540315165,-60.72174406756463,2.3966422518908264,-5.641487380207229,11.071164914129632,17.870174,19.253834,16.70994
119.6236440841652,-60.69747209036821,2.478140266851931,-5.603830776706764,11.402963097118635,9.708623,9.761516,9.584333
119.26041740459405,-60.79903918978469,2.4253875954804145,-4.5320421667929045,11.3629626286718,15.892668,16.768026,14.973873
119.58459746863387,-60.69434026388792,2.470438739830165,-4.285406110428791,10.906155273364478,12.729563,13.079078,12.205434
119.49064797254249,-61.034329721227195,2.3600927918575345,-4.540664259995519,11.43350031896526,18.134087,19.618301,16.954525
119.9022680776036,-60.789784315018444,2.3810441344871,-4.284431213672139,11.203471212430372,17.417372,18.747374,16.303
119.66991677043742,-60.69809047606974,2.4122908956873834,-5.297465353465912,11.851063399227924,13.437548,13.853655,12.848096
119.46312869666284,-60.702929657650735,2.4527963815979783,-4.430823288220153,10.61483926924157,16.928804,18.058603,15.869361
119.9440556054398,-60.855870803596176,2.5169342295884434,-5.3272115298254485,11.363171188867163,17.665014,19.040014,16.519438
119.66683437336418,-60.6952168874278,2.415553552833914,-4.161711139742971,11.624252200217178,12.101589,12.401843,11.632052
119.31209883051464,-60.98559550589401,2.444867794208168,-4.232564338890477,10.48482087872286,18.789066,20.487253,17.554667
119.22527444402162,-60.83483699983767,2.389056606434094,-4.913794023609219,10.852049851602754,14.841463,15.462196,14.08203
119.68043079098712,-60.69598302484388,2.4625373765351455,-4.720081898562246,10.76629845994885,16.574993,17.611061,15.553569
119.30396392046389,-60.7509849326508,2.3992948190841994,-4.464019358022106,11.60693934787439,18.89431,20.420828,17.620333
119.33673241299009,-60.73425250094366,2.306189114004012,-4.823973785138692,12.36569418177054,14.735968,15.365256,13.966037
119.61344527641064,-61.04589563196152,2.3353261691207923,-4.624558231341553,11.966814575125484,18.595676,20.307503,17.296516
119.71967348698388,-61.03387304754462,2.4273027111865124,-5.386328004353391,11.455979551187035,17.41297,18.702354,16.303986
119.68999908723386,-60.69469571037046,2.3775679287922684,-5.854578437553976,11.447742717567863,17.908367,19.289106,16.725473
119.94778572745635,-60.90419058147282,2.4542196454569156,-4.353124216233541,10.611471210868167,13.516355,13.9440775,12.921801
119.50182049067526,-60.688753147662574,2.394321742985564,-4.516003136056796,10.764174489797346,14.45466,15.085986,13.685951
119.9476248950409,-60.822992105366936,2.4435521880841025,-4.59536106207056,10.842435272359205,12.246189,12.614552,11.703001
119.24816834577575,-60.783791116747985,2.4389332818992164,-4.842788475322933,11.452945309520114,9.656374,9.733762,9.484114
119.25280642551951,-60.95820315635586,2.4521091292824804,-4.379974748762711,10.81998394613412,14.848412,15.4716015,14.092675
119.88462938421374,-60.97938662684025,2.444832551916953,-4.758128912846962,11.02615996528436,14.742142,15.343546,13.991287
119.57820594034702,-61.052110577185786,2.3092132425249465,-4.53760303680929,10.515231681611771,19.06309,20.792225,17.823217
119.35401990708193,-60.71781004988704,2.4224440808714616,-4.232546748413638,11.818567717967758,18.58365,20.218567,17.338478
119.20098961850647,-60.852349251660705,2.4417366963762017,-5.000970961854723,11.242861303267581,17.282017,18.582308,16.172295
119.90185000720095,-60.97246282046555,2.3932168606127444,-4.839969821006219,11.652326952019717,17.24764,18.456844,16.159431
119.89169051931404,-60.75506892648619,2.4595149873975544,-5.188009891396004,11.59152051503826,14.002985,14.495724,13.349534
119.8847776011592,-60.75064579463245,2.426364005000512,-5.03977333490706,11.004621500604308,15.215623,15.906639,14.403152
119.41305817539786,-61.03591089254504,2.5078926311860616,-4.355078173822221,11.24174724389535,12.588719,12.944803,12.058733
119.69266608966556,-61.04751258429866,2.4873205235220337,-4.152116705462676,11.451941081358191,16.887144,18.007399,15.850106
119.42901239776374,-61.04026192101304,2.4692527363777055,-4.484875737287586,12.087741104312371,18.593884,20.403156,17.303488
119.64519963905393,-61.05329583723708,2.4758082965914086,-5.843825421550412,11.495892064693765,12.90353,13.268583,12.360618
119.96650271025631,-60.838110280925214,2.379604345467564,-4.183549807219233,11.348967119831197,18.029053,19.56239,16.84906
119.40201491403562,-61.035630637923404,2.463698837944102,-4.753780432440687,11.692671695195935,14.520591,15.217333,13.706693
119.22744519342372,-60.788334337047125,2.390358606075893,-3.8029939597617783,11.591272799472266,16.403194,17.572943,15.327651
119.50351884056722,-61.05350929171892,2.4259374188069933,-4.712168763994923,11.247169330037174,15.822686,16.66823,14.917525
119.21459616472094,-60.8031775432098,2.3527310817822453,-4.816584778205592,11.421349543978872,18.23852,19.901684,17.054312
119.89151422957,-60.98535443659741,2.3789941246819053,-4.886573977762257,11.748084377160213,17.922821,19.393896,16.746151
119.3813770066972,-60.70294615403535,2.4615753816860155,-4.106855399610685,11.386270171594056,13.992098,14.48518,13.339569
119.44481445058412,-60.687291144368736,2.300082689257629,-4.915933811049063,11.316673870289348,17.882809,18.961239,16.608816
119.64808805621064,-61.05680240660845,2.445530684647452,-4.056072253222988,11.49569891529227,18.021381,19.453247,16.842743
119.91300818360901,-60.76032748151904,2.461451408629477,-5.32094051486486,11.573709020766023,17.579916,19.11719,16.386364
119.29149899755433,-60.736121451690764,2.3949870924821433,-4.557121792744454,10.485552140792022,13.139918,13.536544,12.56869
119.2226737833559,-60.94951938272452,2.4414605700159235,-4.156824588679073,10.709484828611641,18.287573,20.040323,16.990438
